time,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,wind_direction_10m,precipitation
2024-10-07 02:00:00,19.9,68,952.8,4.8,326,0.0
2024-10-07 03:00:00,19.8,68,952.8,5.0,316,0.0
2024-10-07 04:00:00,19.3,70,952.9,6.0,314,0.0
2024-10-07 05:00:00,18.9,71,953.1,6.6,325,0.0
2024-10-07 06:00:00,21.7,61,954.5,4.5,320,0.0
2024-10-07 07:00:00,21.5,69,954.8,5.1,8,0.0
2024-10-07 08:00:00,23.8,57,955.8,4.0,82,0.0
2024-10-07 09:00:00,25.6,53,956.5,0.6,56,0.0
2024-10-07 10:00:00,28.0,49,957.1,4.0,260,0.0
2024-10-07 11:00:00,29.2,49,956.8,7.9,269,0.0
2024-10-07 12:00:00,30.1,44,956.2,10.2,294,0.0
2024-10-07 13:00:00,30.8,40,955.0,9.5,295,0.0
2024-10-07 14:00:00,31.0,38,954.0,8.6,282,0.0
2024-10-07 15:00:00,30.5,40,953.5,9.9,269,0.0
2024-10-07 16:00:00,29.0,46,953.4,11.9,280,0.0
2024-10-07 17:00:00,27.2,56,953.5,10.9,282,0.0
2024-10-07 18:00:00,24.9,63,954.0,10.4,309,0.0
2024-10-07 19:00:00,24.2,64,954.3,9.2,325,0.0
2024-10-07 20:00:00,23.5,63,954.8,9.6,330,0.0
2024-10-07 21:00:00,23.6,60,955.5,19.0,308,0.0
2024-10-07 22:00:00,22.6,62,955.8,22.5,315,0.0
2024-10-07 23:00:00,22.5,58,954.9,21.0,327,0.0
2024-10-08 00:00:00,22.6,56,954.1,13.9,322,0.0
2024-10-08 01:00:00,22.0,61,953.3,9.7,321,0.0
2024-10-08 02:00:00,21.9,64,952.7,3.9,294,0.0
2024-10-08 03:00:00,20.3,71,952.8,16.5,305,0.0
2024-10-08 04:00:00,19.6,74,953.0,16.9,310,0.0
2024-10-08 05:00:00,19.8,72,953.8,22.7,335,0.0
2024-10-08 06:00:00,19.8,74,953.9,9.5,333,0.0
2024-10-08 07:00:00,20.6,72,955.1,12.3,328,0.0
2024-10-08 08:00:00,22.9,68,956.4,5.8,296,0.0
2024-10-08 09:00:00,21.8,73,958.2,16.0,299,1.8
2024-10-08 10:00:00,22.0,71,958.5,18.4,328,1.0
2024-10-08 11:00:00,23.5,63,958.4,2.8,50,1.3
2024-10-08 12:00:00,24.3,59,956.3,13.2,24,1.1
2024-10-08 13:00:00,26.9,51,955.5,5.4,110,0.0
2024-10-08 14:00:00,27.4,48,954.8,2.5,210,0.0
2024-10-08 15:00:00,27.7,46,954.5,5.5,259,0.0
2024-10-08 16:00:00,27.1,49,954.3,7.0,283,0.0
2024-10-08 17:00:00,25.5,59,954.1,8.4,279,0.0
2024-10-08 18:00:00,23.6,68,954.7,21.2,300,0.0
2024-10-08 19:00:00,22.3,73,954.7,18.5,310,0.0
2024-10-08 20:00:00,22.0,72,954.6,15.8,315,0.0
2024-10-08 21:00:00,21.9,70,954.5,15.7,313,0.0
2024-10-08 22:00:00,21.8,69,954.3,15.5,317,0.0
2024-10-08 23:00:00,21.3,70,953.6,13.8,317,0.0
2024-10-09 00:00:00,20.8,70,953.1,13.3,310,0.0
2024-10-09 01:00:00,20.5,71,952.5,14.1,308,0.0
2024-10-09 02:00:00,20.2,71,952.1,14.4,307,0.0
2024-10-09 03:00:00,19.8,71,951.8,13.3,308,0.0
2024-10-09 04:00:00,19.2,73,951.3,12.1,310,0.0
2024-10-09 05:00:00,19.0,72,951.5,11.8,313,0.0
2024-10-09 06:00:00,18.8,81,952.8,12.1,313,0.0
2024-10-09 07:00:00,19.7,78,953.4,11.6,317,0.0
2024-10-09 08:00:00,22.1,70,954.4,8.9,317,0.0
2024-10-09 09:00:00,24.6,57,954.9,7.0,331,0.0
2024-10-09 10:00:00,26.5,47,954.9,7.3,322,0.0
2024-10-09 11:00:00,27.6,43,954.4,7.9,303,0.0
2024-10-09 12:00:00,28.2,43,953.8,9.9,314,0.0
2024-10-09 13:00:00,28.5,42,953.1,8.8,316,0.0
2024-10-09 14:00:00,28.0,42,952.7,7.2,347,0.0
2024-10-09 15:00:00,28.1,39,952.3,6.9,321,0.0
2024-10-09 16:00:00,27.6,41,951.9,8.1,288,0.0
2024-10-09 17:00:00,25.6,52,951.4,7.8,274,0.0
2024-10-09 18:00:00,23.1,63,952.1,9.3,313,0.0
2024-10-09 19:00:00,21.7,71,952.1,8.8,313,0.0
2024-10-09 20:00:00,21.1,73,952.3,9.3,320,0.0
2024-10-09 21:00:00,20.8,68,952.2,7.5,320,0.0
2024-10-09 22:00:00,20.0,67,952.2,5.9,329,0.0
2024-10-09 23:00:00,19.5,67,952.0,5.3,322,0.0
2024-10-10 00:00:00,19.4,65,951.6,5.6,318,0.0
2024-10-10 01:00:00,19.0,64,951.1,5.0,325,0.0
2024-10-10 02:00:00,18.3,66,950.7,5.5,319,0.0
2024-10-10 03:00:00,17.9,65,950.6,5.5,314,0.0
2024-10-10 04:00:00,17.6,64,950.4,5.6,312,0.0
2024-10-10 05:00:00,17.1,65,950.5,6.5,314,0.0
2024-10-10 06:00:00,18.0,66,951.6,6.1,330,0.0
2024-10-10 07:00:00,19.3,68,952.1,4.0,330,0.0
2024-10-10 08:00:00,22.1,56,952.9,2.4,297,0.0
2024-10-10 09:00:00,24.1,51,953.8,1.6,270,0.0
2024-10-10 10:00:00,26.1,47,953.8,3.8,287,0.0
2024-10-10 11:00:00,27.8,40,953.5,7.0,296,0.0
2024-10-10 12:00:00,28.6,37,952.8,9.5,297,0.0
2024-10-10 13:00:00,28.8,37,952.1,11.0,295,0.0
2024-10-10 14:00:00,28.7,39,951.3,11.2,292,0.0
2024-10-10 15:00:00,28.4,40,950.8,11.4,288,0.0
2024-10-10 16:00:00,27.5,43,950.8,11.6,289,0.0
2024-10-10 17:00:00,25.4,52,950.6,9.3,285,0.0
2024-10-10 18:00:00,23.3,58,950.8,9.2,305,0.0
2024-10-10 19:00:00,22.0,62,950.9,8.5,318,0.0
2024-10-10 20:00:00,20.9,65,951.2,7.5,327,0.0
2024-10-10 21:00:00,20.1,65,951.1,6.4,333,0.0
2024-10-10 22:00:00,19.4,64,951.1,4.8,338,0.0
2024-10-10 23:00:00,19.3,60,951.2,4.3,338,0.0
2024-10-11 00:00:00,19.2,58,950.9,4.3,318,0.0
2024-10-11 01:00:00,19.0,56,950.6,4.8,315,0.0
2024-10-11 02:00:00,18.2,59,950.3,5.2,311,0.0
2024-10-11 03:00:00,17.8,60,950.2,6.0,319,0.0
2024-10-11 04:00:00,17.5,61,950.2,7.0,320,0.0
2024-10-11 05:00:00,17.6,63,950.4,7.2,325,0.0
2024-10-11 06:00:00,20.6,48,951.6,5.0,334,0.0
2024-10-11 07:00:00,20.5,55,951.7,5.2,335,0.0
2024-10-11 08:00:00,23.3,50,952.8,4.9,306,0.0
2024-10-11 09:00:00,25.5,46,953.4,4.5,284,0.0
2024-10-11 10:00:00,27.7,39,953.5,9.0,300,0.0
2024-10-11 11:00:00,29.1,32,953.1,13.5,307,0.0
2024-10-11 12:00:00,29.4,34,952.5,15.8,307,0.0
2024-10-11 13:00:00,29.5,37,951.7,16.6,304,0.0
2024-10-11 14:00:00,29.4,36,951.0,16.3,298,0.0
2024-10-11 15:00:00,28.9,35,950.4,16.4,295,0.0
2024-10-11 16:00:00,27.7,39,949.8,15.4,294,0.0
2024-10-11 17:00:00,25.2,49,949.4,10.9,294,0.0
2024-10-11 18:00:00,22.5,60,949.7,7.9,311,0.0
2024-10-11 19:00:00,21.1,62,949.7,7.7,323,0.0
2024-10-11 20:00:00,20.2,62,950.0,6.5,328,0.0
2024-10-11 21:00:00,19.8,58,950.3,6.4,335,0.0
2024-10-11 22:00:00,19.9,52,950.3,5.2,340,0.0
2024-10-11 23:00:00,19.4,50,950.1,5.0,341,0.0
2024-10-12 00:00:00,19.0,50,950.0,7.3,344,0.0
2024-10-12 01:00:00,19.7,47,950.2,4.8,318,0.0
2024-10-12 02:00:00,19.9,48,950.0,4.0,328,0.0
2024-10-12 03:00:00,19.4,51,949.6,4.2,340,0.0
2024-10-12 04:00:00,18.2,57,949.3,4.8,335,0.0
2024-10-12 05:00:00,18.0,61,949.5,5.3,327,0.0
2024-10-12 06:00:00,21.5,49,950.9,2.0,5,0.0
2024-10-12 07:00:00,19.9,57,951.1,3.9,28,0.0
2024-10-12 08:00:00,22.0,51,952.0,3.6,33,0.0
2024-10-12 09:00:00,24.5,44,953.0,1.7,49,0.0
2024-10-12 10:00:00,26.4,41,953.3,1.9,229,0.0
2024-10-12 11:00:00,27.8,41,953.2,5.4,244,0.0
2024-10-12 12:00:00,29.0,39,952.6,8.1,258,0.0
2024-10-12 13:00:00,29.7,35,951.8,10.3,267,0.0
2024-10-12 14:00:00,29.9,33,951.2,11.4,275,0.0
2024-10-12 15:00:00,29.5,35,950.9,11.1,279,0.0
2024-10-12 16:00:00,28.6,40,950.8,8.9,279,0.0
2024-10-12 17:00:00,25.6,58,950.6,5.7,288,0.0
2024-10-12 18:00:00,23.4,62,951.0,5.6,356,0.0
2024-10-12 19:00:00,23.2,58,951.4,4.9,6,0.0
2024-10-12 20:00:00,22.3,60,951.7,7.1,30,0.0
2024-10-12 21:00:00,22.2,57,952.3,8.2,57,0.0
2024-10-12 22:00:00,21.0,57,952.2,7.3,33,0.0
2024-10-12 23:00:00,20.7,56,952.1,7.3,33,0.0
2024-10-13 00:00:00,19.8,60,951.6,8.0,28,0.0
2024-10-13 01:00:00,18.9,64,951.3,9.2,23,0.0
2024-10-13 02:00:00,18.8,66,951.0,8.4,20,0.0
2024-10-13 03:00:00,18.5,69,950.6,8.6,10,0.0
2024-10-13 04:00:00,19.6,64,950.9,5.8,356,0.0
2024-10-13 05:00:00,20.3,61,951.4,4.9,352,0.0
2024-10-13 06:00:00,22.3,52,952.9,4.3,360,0.0
2024-10-13 07:00:00,20.4,67,952.7,5.4,20,0.0
2024-10-13 08:00:00,22.5,58,953.7,5.2,56,0.0
2024-10-13 09:00:00,24.8,51,954.5,5.6,88,0.0
2024-10-13 10:00:00,26.6,47,954.6,4.8,110,0.0
2024-10-13 11:00:00,28.1,46,954.2,3.2,164,0.0
2024-10-13 12:00:00,29.3,42,953.6,4.7,223,0.0
2024-10-13 13:00:00,30.0,39,952.8,7.0,252,0.0
2024-10-13 14:00:00,30.3,38,952.5,8.7,262,0.0
2024-10-13 15:00:00,30.0,39,952.3,9.6,266,0.0
2024-10-13 16:00:00,29.1,41,951.8,8.8,272,0.0
2024-10-13 17:00:00,26.6,54,951.6,5.7,298,0.0
2024-10-13 18:00:00,24.5,60,951.1,7.4,317,0.0
2024-10-13 19:00:00,23.0,65,951.4,7.9,330,0.0
2024-10-13 20:00:00,21.8,68,951.5,8.7,336,0.0
2024-10-13 21:00:00,20.5,74,951.5,3.9,344,0.0
2024-10-13 22:00:00,20.7,69,951.9,4.0,352,0.0
2024-10-13 23:00:00,20.6,66,952.3,6.9,33,0.0
2024-10-14 00:00:00,18.6,73,952.2,8.6,36,0.0
2024-10-14 01:00:00,19.5,61,952.2,6.4,18,0.0
2024-10-14 02:00:00,19.4,60,952.0,6.7,16,0.0
2024-10-14 03:00:00,18.7,65,951.7,8.5,6,0.0
2024-10-14 04:00:00,20.6,57,952.2,5.8,5,0.0
2024-10-14 05:00:00,20.4,58,952.4,6.0,7,0.0
2024-10-14 06:00:00,18.8,68,953.0,9.3,22,0.0
2024-10-14 07:00:00,20.6,68,953.7,6.0,16,0.0
2024-10-14 08:00:00,22.7,56,954.7,3.2,74,0.0
2024-10-14 09:00:00,24.9,50,955.7,3.9,74,0.0
2024-10-14 10:00:00,27.0,46,956.0,2.6,106,0.0
2024-10-14 11:00:00,28.4,44,955.7,2.3,225,0.0
2024-10-14 12:00:00,29.3,42,955.0,6.3,272,0.0
2024-10-14 13:00:00,30.1,38,954.4,7.9,253,0.0
2024-10-14 14:00:00,28.8,42,954.0,5.4,262,0.7
2024-10-14 15:00:00,29.2,39,953.7,7.5,305,0.0
2024-10-14 16:00:00,28.8,39,953.0,9.0,296,0.0
2024-10-14 17:00:00,26.7,49,952.7,7.9,291,0.0
2024-10-14 18:00:00,24.8,59,952.5,11.2,318,0.0
2024-10-14 19:00:00,23.3,63,952.3,10.7,323,0.0
2024-10-14 20:00:00,22.1,65,952.3,10.0,324,0.0
2024-10-14 21:00:00,21.2,68,952.1,8.4,326,0.0
2024-10-14 22:00:00,20.5,71,952.2,7.5,323,0.0
2024-10-14 23:00:00,20.3,71,952.1,7.4,313,0.0
2024-10-15 00:00:00,20.4,69,951.9,8.4,312,0.0
2024-10-15 01:00:00,20.3,68,951.6,8.1,315,0.0
2024-10-15 02:00:00,19.8,70,951.4,7.8,320,0.0
2024-10-15 03:00:00,19.4,71,951.0,7.3,320,0.0
2024-10-15 04:00:00,19.2,72,951.0,6.9,321,0.0
2024-10-15 05:00:00,19.3,70,950.9,6.5,328,0.0
2024-10-15 06:00:00,18.4,69,951.3,5.6,343,0.0
2024-10-15 07:00:00,21.6,53,952.5,1.3,278,0.0
2024-10-15 08:00:00,21.8,63,953.7,5.5,189,0.0
2024-10-15 09:00:00,23.4,63,954.6,1.0,121,0.0
2024-10-15 10:00:00,25.8,55,954.8,1.0,31,0.0
2024-10-15 11:00:00,28.0,47,954.4,2.7,278,0.0
2024-10-15 12:00:00,29.7,37,953.7,7.0,282,0.0
2024-10-15 13:00:00,30.5,32,952.6,9.9,282,0.0
2024-10-15 14:00:00,30.5,31,951.7,11.8,283,0.0
2024-10-15 15:00:00,30.0,34,951.0,12.6,279,0.0
2024-10-15 16:00:00,29.0,38,950.7,11.3,287,0.0
2024-10-15 17:00:00,26.4,48,950.3,6.9,298,0.0
2024-10-15 18:00:00,23.9,57,950.1,7.3,314,0.0
2024-10-15 19:00:00,22.4,61,950.2,6.9,319,0.0
2024-10-15 20:00:00,21.3,65,950.4,5.6,327,0.0
2024-10-15 21:00:00,20.9,64,950.6,4.5,337,0.0
2024-10-15 22:00:00,20.5,60,950.7,4.3,345,0.0
2024-10-15 23:00:00,20.1,58,950.4,6.9,340,0.0
2024-10-16 00:00:00,23.7,43,950.8,2.5,360,0.0
2024-10-16 01:00:00,22.0,48,950.6,4.9,62,0.0
2024-10-16 02:00:00,18.2,59,949.3,8.1,28,0.0
2024-10-16 03:00:00,18.3,55,949.3,8.6,26,0.0
2024-10-16 04:00:00,18.1,54,949.1,9.8,28,0.0
2024-10-16 05:00:00,18.4,52,949.1,9.7,27,0.0
2024-10-16 06:00:00,19.8,51,950.0,7.9,21,0.0
2024-10-16 07:00:00,19.7,63,950.1,7.7,25,0.0
2024-10-16 08:00:00,23.2,46,951.4,4.9,51,0.0
2024-10-16 09:00:00,25.5,42,952.0,2.4,107,0.0
2024-10-16 10:00:00,27.6,36,952.3,2.1,165,0.0
2024-10-16 11:00:00,28.9,35,951.9,3.1,204,0.0
2024-10-16 12:00:00,29.9,34,951.2,3.2,218,0.0
2024-10-16 13:00:00,30.5,34,950.2,4.6,222,0.0
2024-10-16 14:00:00,30.7,34,949.7,5.6,222,0.0
2024-10-16 15:00:00,30.5,33,949.3,5.0,235,0.0
2024-10-16 16:00:00,29.9,34,949.3,4.8,243,0.0
2024-10-16 17:00:00,27.0,56,949.2,5.9,284,0.0
2024-10-16 18:00:00,24.9,49,949.5,4.3,318,0.0
2024-10-16 19:00:00,22.9,57,949.9,8.6,54,0.0
2024-10-16 20:00:00,23.2,56,950.9,11.9,101,0.0
2024-10-16 21:00:00,21.9,64,951.4,9.6,60,0.0
2024-10-16 22:00:00,21.8,62,952.0,8.7,40,0.0
2024-10-16 23:00:00,21.5,62,952.3,8.0,48,0.0
2024-10-17 00:00:00,21.0,63,951.8,8.2,50,0.0
2024-10-17 01:00:00,20.3,67,951.6,7.4,41,0.0
2024-10-17 02:00:00,19.4,71,951.3,10.1,27,0.0
2024-10-17 03:00:00,19.6,69,951.0,9.0,29,0.0
2024-10-17 04:00:00,19.4,68,950.7,8.8,26,0.0
2024-10-17 05:00:00,19.2,68,950.9,8.3,6,0.0
2024-10-17 06:00:00,20.0,68,951.5,7.0,13,0.0
2024-10-17 07:00:00,20.5,73,952.1,7.2,19,0.0
2024-10-17 08:00:00,23.7,57,953.2,4.6,9,0.0
2024-10-17 09:00:00,26.1,50,954.0,2.7,23,0.0
2024-10-17 10:00:00,27.8,47,954.0,2.7,298,0.0
2024-10-17 11:00:00,28.9,44,953.8,6.1,275,0.0
2024-10-17 12:00:00,29.7,39,952.9,8.0,280,0.0
2024-10-17 13:00:00,30.1,34,952.0,8.4,286,0.0
2024-10-17 14:00:00,30.1,34,951.3,8.9,283,0.0
2024-10-17 15:00:00,29.8,36,951.0,7.9,281,0.0
2024-10-17 16:00:00,29.0,39,950.9,8.6,272,0.0
2024-10-17 17:00:00,26.8,50,950.5,6.3,285,0.0
2024-10-17 18:00:00,24.4,57,950.5,7.1,317,0.0
2024-10-17 19:00:00,23.1,61,950.5,5.2,335,0.0
2024-10-17 20:00:00,22.2,61,950.8,4.5,346,0.0
2024-10-17 21:00:00,21.2,63,951.0,7.5,33,0.0
2024-10-17 22:00:00,20.9,62,951.4,7.9,49,0.0
2024-10-17 23:00:00,21.4,58,951.7,7.9,45,0.0
2024-10-18 00:00:00,21.0,59,951.6,7.3,40,0.0
2024-10-18 01:00:00,20.0,64,951.4,6.9,31,0.0
2024-10-18 02:00:00,19.5,68,951.1,7.6,28,0.0
2024-10-18 03:00:00,19.5,68,950.8,7.1,30,0.0
2024-10-18 04:00:00,19.4,68,950.7,8.0,25,0.0
2024-10-18 05:00:00,19.1,70,950.7,9.7,34,0.0
2024-10-18 06:00:00,20.3,66,951.8,7.0,21,0.0
2024-10-18 07:00:00,20.8,71,952.2,7.3,30,0.0
2024-10-18 08:00:00,23.9,56,953.4,3.3,36,0.0
2024-10-18 09:00:00,26.0,51,954.1,0.2,180,0.0
2024-10-18 10:00:00,27.6,46,954.4,3.5,235,0.0
2024-10-18 11:00:00,28.6,45,954.1,6.7,250,0.0
2024-10-18 12:00:00,29.2,43,953.3,8.5,263,0.0
2024-10-18 13:00:00,29.6,40,952.5,7.1,289,0.0
2024-10-18 14:00:00,29.8,38,951.8,3.9,246,0.0
2024-10-18 15:00:00,29.8,36,951.6,5.6,245,0.0
2024-10-18 16:00:00,28.8,40,951.3,9.0,265,0.0
2024-10-18 17:00:00,26.4,50,951.3,7.2,282,0.0
2024-10-18 18:00:00,24.4,60,951.3,9.2,318,0.0
2024-10-18 19:00:00,23.0,66,951.4,7.3,327,0.0
2024-10-18 20:00:00,21.9,68,951.5,6.3,333,0.0
2024-10-18 21:00:00,21.2,67,951.4,5.2,346,0.0
2024-10-18 22:00:00,20.7,65,951.9,3.4,357,0.0
2024-10-18 23:00:00,19.9,64,951.6,4.2,355,0.0
2024-10-19 00:00:00,21.1,55,951.6,2.6,326,0.0
2024-10-19 01:00:00,19.5,60,951.3,4.4,325,0.0
2024-10-19 02:00:00,20.0,57,951.2,5.0,319,0.0
2024-10-19 03:00:00,18.9,66,950.8,5.4,320,0.0
2024-10-19 04:00:00,18.0,70,950.6,4.8,323,0.0
2024-10-19 05:00:00,17.5,68,950.8,6.2,324,0.0
2024-10-19 06:00:00,18.7,61,951.4,5.3,327,0.0
2024-10-19 07:00:00,20.0,61,952.4,4.0,330,0.0
2024-10-19 08:00:00,23.0,52,953.8,1.6,270,0.0
2024-10-19 09:00:00,24.8,48,954.6,1.5,187,0.0
2024-10-19 10:00:00,26.6,46,954.6,2.4,222,0.0
2024-10-19 11:00:00,28.2,43,954.5,4.4,249,0.0
2024-10-19 12:00:00,29.5,38,953.8,7.2,269,0.0
2024-10-19 13:00:00,30.2,34,953.0,8.9,278,0.0
2024-10-19 14:00:00,30.2,33,952.2,9.8,278,0.0
2024-10-19 15:00:00,29.8,35,951.9,10.4,279,0.0
2024-10-19 16:00:00,28.7,39,951.6,9.4,278,0.0
2024-10-19 17:00:00,25.7,51,951.0,5.9,284,0.0
2024-10-19 18:00:00,23.3,61,951.0,5.0,325,0.0
2024-10-19 19:00:00,22.4,60,951.1,3.5,348,0.0
2024-10-19 20:00:00,22.0,55,951.1,3.7,346,0.0
2024-10-19 21:00:00,21.1,54,951.3,5.0,347,0.0
2024-10-19 22:00:00,20.5,54,951.4,7.2,354,0.0
2024-10-19 23:00:00,24.1,40,952.3,3.8,3,0.0
2024-10-20 00:00:00,22.5,44,952.1,2.8,45,0.0
2024-10-20 01:00:00,18.0,62,950.9,8.2,23,0.0
2024-10-20 02:00:00,18.2,61,950.6,7.4,26,0.0
2024-10-20 03:00:00,18.3,60,950.5,7.6,28,0.0
2024-10-20 04:00:00,18.1,62,950.5,9.0,35,0.0
2024-10-20 05:00:00,17.6,65,951.1,10.1,44,0.0
2024-10-20 06:00:00,19.0,62,952.3,7.2,53,0.0
2024-10-20 07:00:00,19.9,60,953.5,7.6,54,0.0
2024-10-20 08:00:00,22.1,56,954.7,9.7,65,0.0
2024-10-20 09:00:00,24.5,55,955.7,10.4,81,0.0
2024-10-20 10:00:00,26.4,56,955.9,12.3,100,0.0
2024-10-20 11:00:00,27.8,52,955.7,10.9,117,0.0
2024-10-20 12:00:00,28.7,48,955.1,8.2,130,0.0
2024-10-20 13:00:00,29.4,44,954.4,5.4,143,0.0
2024-10-20 14:00:00,29.5,42,954.0,4.2,162,0.0
2024-10-20 15:00:00,29.6,41,953.5,4.5,180,0.0
2024-10-20 16:00:00,29.2,41,953.4,4.7,196,0.0
2024-10-20 17:00:00,27.2,58,953.3,5.4,210,0.0
2024-10-20 18:00:00,25.0,61,953.8,6.1,67,0.0
2024-10-20 19:00:00,23.2,67,953.8,4.7,23,0.0
2024-10-20 20:00:00,22.1,69,953.8,4.0,355,0.0
2024-10-20 21:00:00,22.4,66,954.2,2.7,356,0.0
2024-10-20 22:00:00,22.8,63,954.5,2.9,4,0.0
2024-10-20 23:00:00,22.3,65,954.5,3.3,354,0.0
2024-10-21 00:00:00,21.7,66,954.0,3.4,344,0.0
2024-10-21 01:00:00,21.7,65,953.9,2.6,344,0.0
2024-10-21 02:00:00,20.1,73,953.4,4.5,346,0.0
2024-10-21 03:00:00,19.8,74,953.2,4.5,337,0.0
2024-10-21 04:00:00,19.4,76,953.2,4.6,334,0.0
2024-10-21 05:00:00,18.9,79,953.3,5.4,346,0.0
2024-10-21 06:00:00,21.5,70,954.4,4.4,19,0.0
2024-10-21 07:00:00,21.1,74,954.6,3.8,5,0.0
2024-10-21 08:00:00,22.6,69,955.6,3.9,28,0.0
2024-10-21 09:00:00,24.7,60,956.3,4.0,100,0.0
2024-10-21 10:00:00,26.5,52,956.4,3.6,147,0.0
2024-10-21 11:00:00,27.7,50,956.0,4.2,205,0.0
2024-10-21 12:00:00,28.7,45,955.3,6.9,247,0.0
2024-10-21 13:00:00,29.1,43,954.4,8.8,261,0.0
2024-10-21 14:00:00,29.2,43,953.5,10.1,272,0.0
2024-10-21 15:00:00,28.9,42,953.2,10.6,279,0.0
2024-10-21 16:00:00,28.0,45,953.0,9.6,283,0.0
2024-10-21 17:00:00,25.9,54,952.9,6.5,298,0.0
2024-10-21 18:00:00,24.1,63,952.6,8.1,323,0.0
2024-10-21 19:00:00,22.9,67,952.8,9.5,338,0.0
2024-10-21 20:00:00,21.8,70,952.8,8.6,338,0.0
2024-10-21 21:00:00,21.0,74,953.0,6.3,342,0.0
2024-10-21 22:00:00,20.4,75,953.2,5.3,352,0.0
2024-10-21 23:00:00,20.5,71,953.3,4.7,351,0.0
2024-10-22 00:00:00,20.0,69,953.3,5.0,345,0.0
2024-10-22 01:00:00,22.3,56,953.6,4.1,347,0.0
2024-10-22 02:00:00,21.7,57,953.5,4.6,59,0.0
2024-10-22 03:00:00,18.2,74,953.0,7.7,39,0.0
2024-10-22 04:00:00,18.2,73,953.4,6.1,28,0.0
2024-10-22 05:00:00,18.7,70,953.9,5.9,27,0.0
2024-10-22 06:00:00,19.5,68,955.0,6.0,29,0.0
2024-10-22 07:00:00,20.1,68,955.5,5.7,32,0.0
2024-10-22 08:00:00,22.3,62,956.7,7.2,62,0.0
2024-10-22 09:00:00,24.7,54,957.7,5.8,97,0.0
2024-10-22 10:00:00,26.5,51,958.0,6.0,123,0.0
2024-10-22 11:00:00,27.7,50,957.7,4.4,148,0.0
2024-10-22 12:00:00,28.5,46,957.0,3.0,197,0.0
2024-10-22 13:00:00,28.8,44,956.0,8.4,225,0.0
2024-10-22 14:00:00,28.5,45,955.5,6.4,245,0.1
2024-10-22 15:00:00,28.3,45,955.1,10.3,264,0.0
2024-10-22 16:00:00,27.0,50,955.1,14.6,292,0.0
2024-10-22 17:00:00,25.3,60,955.2,12.1,305,0.0
2024-10-22 18:00:00,24.1,64,954.4,10.2,311,0.0
2024-10-22 19:00:00,22.6,72,954.5,9.1,326,0.0
2024-10-22 20:00:00,21.6,77,954.5,8.1,328,0.0
2024-10-22 21:00:00,20.7,81,954.5,7.0,331,0.0
2024-10-22 22:00:00,20.2,82,954.4,7.2,328,0.0
2024-10-22 23:00:00,20.0,80,954.3,6.2,324,0.0
2024-10-23 00:00:00,19.6,78,954.1,5.5,319,0.0
2024-10-23 01:00:00,19.2,77,954.0,5.0,325,0.0
2024-10-23 02:00:00,18.4,80,953.9,4.6,306,0.0
2024-10-23 03:00:00,17.8,83,954.0,4.5,310,0.0
2024-10-23 04:00:00,17.5,85,954.1,4.7,328,0.0
2024-10-23 05:00:00,17.3,85,954.4,5.2,346,0.0
2024-10-23 06:00:00,19.4,75,955.2,4.8,338,0.0
2024-10-23 07:00:00,19.7,77,955.7,3.8,343,0.0
2024-10-23 08:00:00,22.6,64,957.0,1.5,330,0.0
2024-10-23 09:00:00,24.4,59,957.9,2.7,212,0.0
2024-10-23 10:00:00,26.1,56,957.7,3.8,239,0.0
2024-10-23 11:00:00,27.3,51,957.2,6.3,270,0.0
2024-10-23 12:00:00,27.0,52,956.4,14.9,285,0.0
2024-10-23 13:00:00,25.8,62,956.0,12.5,297,0.0
2024-10-23 14:00:00,25.4,59,956.0,12.7,337,1.0
2024-10-23 15:00:00,26.0,57,955.2,6.3,285,0.0
2024-10-23 16:00:00,25.7,58,955.0,6.6,291,0.0
2024-10-23 17:00:00,24.3,64,955.1,9.6,296,0.0
2024-10-23 18:00:00,20.4,80,955.0,10.2,197,0.0
2024-10-23 19:00:00,20.1,80,954.4,9.8,346,0.0
2024-10-23 20:00:00,18.4,89,954.6,9.0,84,0.0
2024-10-23 21:00:00,19.5,81,954.9,4.7,344,0.0
2024-10-23 22:00:00,19.5,78,954.7,4.9,327,0.0
2024-10-23 23:00:00,18.8,77,954.6,4.5,320,0.0
2024-10-24 00:00:00,18.6,75,954.1,4.9,327,0.0
2024-10-24 01:00:00,18.6,73,953.9,5.6,318,0.0
2024-10-24 02:00:00,18.5,72,953.5,6.2,319,0.0
2024-10-24 03:00:00,18.1,71,953.2,5.9,305,0.0
2024-10-24 04:00:00,18.6,65,953.5,10.6,305,0.0
2024-10-24 05:00:00,18.8,62,953.6,10.9,316,0.0
2024-10-24 06:00:00,17.7,67,953.9,10.1,319,0.0
2024-10-24 07:00:00,18.6,66,954.5,5.7,328,0.0
2024-10-24 08:00:00,21.8,59,955.8,6.7,324,0.0
2024-10-24 09:00:00,24.3,54,956.7,3.3,276,0.0
2024-10-24 10:00:00,26.3,47,956.8,5.9,284,0.0
2024-10-24 11:00:00,27.6,40,956.6,10.2,293,0.0
2024-10-24 12:00:00,28.0,41,955.8,13.3,297,0.0
2024-10-24 13:00:00,27.8,43,955.0,14.5,298,0.0
2024-10-24 14:00:00,27.5,45,954.2,14.4,299,0.0
2024-10-24 15:00:00,27.3,45,953.7,13.8,301,0.0
